Indicator,SeriesID,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Total,Time_Detail,Source,FootNote,Nature,Units,Reporting Type,SeriesCode,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),152,Chile,2013,3.1,2013,"Undersecretary of Tourism, via cooperation UNWTO - OECD.",Break of series. Provisional value.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),152,Chile,2014,3.1,2014,"Undersecretary of Tourism, via cooperation UNWTO - OECD.",Estimate.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),152,Chile,2015,3.4,2015,"Undersecretary of Tourism, via cooperation UNWTO - OECD.",Estimate.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),152,Chile,2016,3.6,2016,"Undersecretary of Tourism, via cooperation UNWTO - OECD.",Estimate.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),152,Chile,2017,3.5,2017,"Undersecretary of Tourism, via cooperation UNWTO - OECD.",Estimate.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),152,Chile,2018,3.3,2018,"Undersecretary of Tourism, via cooperation UNWTO - OECD.",Provisional data.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),152,Chile,2019,3.3,2019,"Undersecretary of Tourism, via cooperation UNWTO - OECD.",Provisional data.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),344,"China, Hong Kong Special Administrative Region",2008,2.8,2008,"Census and Statistics Department, HKSAR",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),344,"China, Hong Kong Special Administrative Region",2009,3.2,2009,"Census and Statistics Department, HKSAR",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),344,"China, Hong Kong Special Administrative Region",2010,4.3,2010,"Census and Statistics Department, HKSAR",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),344,"China, Hong Kong Special Administrative Region",2011,4.5,2011,"Census and Statistics Department, HKSAR",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),344,"China, Hong Kong Special Administrative Region",2012,4.7,2012,"Census and Statistics Department, HKSAR",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),344,"China, Hong Kong Special Administrative Region",2013,5.0,2013,"Census and Statistics Department, HKSAR",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),344,"China, Hong Kong Special Administrative Region",2014,5.1,2014,"Census and Statistics Department, HKSAR",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),344,"China, Hong Kong Special Administrative Region",2015,5.0,2015,"Census and Statistics Department, HKSAR",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),344,"China, Hong Kong Special Administrative Region",2016,4.7,2016,"Census and Statistics Department, HKSAR",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),344,"China, Hong Kong Special Administrative Region",2017,4.5,2017,"Census and Statistics Department, HKSAR",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),344,"China, Hong Kong Special Administrative Region",2018,4.5,2018,"Census and Statistics Department, HKSAR",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),344,"China, Hong Kong Special Administrative Region",2019,3.6,2019,"Census and Statistics Department, HKSAR",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),344,"China, Hong Kong Special Administrative Region",2020,0.4,2020,"Census and Statistics Department, HKSAR",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),446,"China, Macao Special Administrative Region",2010,54.1,2010,Statistics and Census Service (DSEC),"The data correspond to Tourism GVA (direct) as a percentage of total GVA. Revised value. Data on TSA of Macao is compiled at producers' prices, for the gaming tax (a product tax on gaming) is too enormous to be neglected in estimating indicators such as gross output and gross value added",C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),446,"China, Macao Special Administrative Region",2011,57.9,2011,Statistics and Census Service (DSEC),"The data correspond to Tourism GVA (direct) as a percentage of total GVA. Revised value. Data on TSA of Macao is compiled at producers' prices, for the gaming tax (a product tax on gaming) is too enormous to be neglected in estimating indicators such as gross output and gross value added",C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),446,"China, Macao Special Administrative Region",2012,57.8,2012,Statistics and Census Service (DSEC),"The data correspond to Tourism GVA (direct) as a percentage of total GVA. Revised value. Data on TSA of Macao is compiled at producers' prices, for the gaming tax (a product tax on gaming) is too enormous to be neglected in estimating indicators such as gross output and gross value added",C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),446,"China, Macao Special Administrative Region",2013,58.6,2013,Statistics and Census Service (DSEC),"The data correspond to Tourism GVA (direct) as a percentage of total GVA. Revised value. Data on TSA of Macao is compiled at producers' prices, for the gaming tax (a product tax on gaming) is too enormous to be neglected in estimating indicators such as gross output and gross value added",C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),446,"China, Macao Special Administrative Region",2014,55.0,2014,Statistics and Census Service (DSEC),"The data correspond to Tourism GVA (direct) as a percentage of total GVA. Revised value. Data on TSA of Macao is compiled at producers' prices, for the gaming tax (a product tax on gaming) is too enormous to be neglected in estimating indicators such as gross output and gross value added",C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),446,"China, Macao Special Administrative Region",2015,46.5,2015,Statistics and Census Service (DSEC),"The data correspond to Tourism GVA (direct) as a percentage of total GVA. Revised value. Data on TSA of Macao is compiled at producers' prices, for the gaming tax (a product tax on gaming) is too enormous to be neglected in estimating indicators such as gross output and gross value added",C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),446,"China, Macao Special Administrative Region",2016,45.5,2016,Statistics and Census Service (DSEC),"The data correspond to Tourism GVA (direct) as a percentage of total GVA. Revised value. Data on TSA of Macao is compiled at producers' prices, for the gaming tax (a product tax on gaming) is too enormous to be neglected in estimating indicators such as gross output and gross value added",C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),446,"China, Macao Special Administrative Region",2017,48.3,2017,Statistics and Census Service (DSEC),"The data correspond to Tourism GVA (direct) as a percentage of total GVA. Revised value. Data on TSA of Macao is compiled at producers' prices, for the gaming tax (a product tax on gaming) is too enormous to be neglected in estimating indicators such as gross output and gross value added",C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),446,"China, Macao Special Administrative Region",2018,50.5,2018,Statistics and Census Service (DSEC),"The data correspond to Tourism GVA (direct) as a percentage of total GVA. Revised value. Data on TSA of Macao is compiled at producers' prices, for the gaming tax (a product tax on gaming) is too enormous to be neglected in estimating indicators such as gross output and gross value added",C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),446,"China, Macao Special Administrative Region",2019,50.7,2019,Statistics and Census Service (DSEC),"The data correspond to Tourism GVA (direct) as a percentage of total GVA. Revised value. Data on TSA of Macao is compiled at producers' prices, for the gaming tax (a product tax on gaming) is too enormous to be neglected in estimating indicators such as gross output and gross value added",C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),446,"China, Macao Special Administrative Region",2020,21.1,2020,Statistics and Census Service (DSEC),"The data correspond to Tourism GVA (direct) as a percentage of total GVA. Data on TSA of Macao is compiled at producers' prices, for the gaming tax (a product tax on gaming) is too enormous to be neglected in estimating indicators such as gross output and gross value added",C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),170,Colombia,2008,2.6,2008,"National Administrative Department of Statistics (DANE), Tourism Satellite Account, via cooperation UNWTO - OECD.",The data correspond to Tourism GVA (direct) as a percentage of total GVA.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),170,Colombia,2009,2.5,2009,"National Administrative Department of Statistics (DANE), Tourism Satellite Account, via cooperation UNWTO - OECD.",The data correspond to Tourism GVA (direct) as a percentage of total GVA.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),170,Colombia,2010,2.4,2010,"National Administrative Department of Statistics (DANE), Tourism Satellite Account, via cooperation UNWTO - OECD.",The data correspond to Tourism GVA (direct) as a percentage of total GVA.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),170,Colombia,2011,2.2,2011,"National Administrative Department of Statistics (DANE), Tourism Satellite Account, via cooperation UNWTO - OECD.",The data correspond to Tourism GVA (direct) as a percentage of total GVA.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),170,Colombia,2012,2.1,2012,"National Administrative Department of Statistics (DANE), Tourism Satellite Account, via cooperation UNWTO - OECD.",The data correspond to Tourism GVA (direct) as a percentage of total GVA.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),170,Colombia,2013,2.1,2013,"National Administrative Department of Statistics (DANE), Tourism Satellite Account, via cooperation UNWTO - OECD.",The data correspond to Tourism GVA (direct) as a percentage of total GVA.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),170,Colombia,2014,2.1,2014,"National Administrative Department of Statistics (DANE), Tourism Satellite Account, via cooperation UNWTO - OECD.",The data correspond to Tourism GVA (direct) as a percentage of total GVA.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),170,Colombia,2015,1.9,2015,"National Administrative Department of Statistics (DANE), Tourism Satellite Account, via cooperation UNWTO - OECD.",The data correspond to Tourism GVA (direct) as a percentage of total GVA.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),170,Colombia,2016,2.1,2016,"National Administrative Department of Statistics (DANE), Tourism Satellite Account, via cooperation UNWTO - OECD.",The data correspond to Tourism GVA (direct) as a percentage of total GVA.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),170,Colombia,2017,2.1,2017,"National Administrative Department of Statistics (DANE), Tourism Satellite Account, via cooperation UNWTO - OECD.",The data correspond to Tourism GVA (direct) as a percentage of total GVA. ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),170,Colombia,2018,2.6,2018,"National Administrative Department of Statistics (DANE), Tourism Satellite Account, via cooperation UNWTO - OECD.",The data correspond to Tourism GVA (direct) as a percentage of total GVA. ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),170,Colombia,2019,2.6,2019,"National Administrative Department of Statistics (DANE), Tourism Satellite Account, via cooperation UNWTO - OECD.",The data correspond to Tourism GVA (direct) as a percentage of total GVA.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),170,Colombia,2020,1.5,2020,"National Administrative Department of Statistics (DANE), Tourism Satellite Account, via cooperation UNWTO - OECD.",The data correspond to Tourism GVA (direct) as a percentage of total GVA. Provisional value,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),170,Colombia,2021,1.6,2021,"National Administrative Department of Statistics (DANE), Tourism Satellite Account, via cooperation UNWTO - OECD.",The data correspond to Tourism GVA (direct) as a percentage of total GVA. Provisional value,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),188,Costa Rica,2012,4.4,2012,"Central Bank of Costa Rica, Macroeconomic Statistics Department, via cooperation UNWTO - OECD.",Revised data.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),188,Costa Rica,2013,4.7,2013,"Central Bank of Costa Rica, Macroeconomic Statistics Department, via cooperation UNWTO - OECD.",Revised data.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),188,Costa Rica,2014,4.6,2014,"Central Bank of Costa Rica, Macroeconomic Statistics Department, via cooperation UNWTO - OECD.",Revised data.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),188,Costa Rica,2015,4.7,2015,"Central Bank of Costa Rica, Macroeconomic Statistics Department, via cooperation UNWTO - OECD.",Revised data.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),188,Costa Rica,2016,5.0,2016,"Central Bank of Costa Rica, Macroeconomic Statistics Department, via cooperation UNWTO - OECD.",Revised data.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),188,Costa Rica,2017,4.8,2017,"Central Bank of Costa Rica, Macroeconomic Statistics Department, via cooperation UNWTO - OECD.",Revised data.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),188,Costa Rica,2018,4.7,2018,"Central Bank of Costa Rica, Macroeconomic Statistics Department, via cooperation UNWTO - OECD.",Revised data.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),188,Costa Rica,2019,4.8,2019,"Central Bank of Costa Rica, Macroeconomic Statistics Department, via cooperation UNWTO - OECD.",Revised data.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),384,Côte d'Ivoire,2012,2.4,2012,DPAP/Ministère du tourisme et des Loisirs (MINTOUR),Tourism GDP as % of total GDP has been calculated according the System of National Accounts (SNA). Estimated value,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),384,Côte d'Ivoire,2013,3.6,2013,DPAP/Ministère du tourisme et des Loisirs (MINTOUR),Tourism GDP as % of total GDP has been calculated according the System of National Accounts (SNA). Estimated value,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),384,Côte d'Ivoire,2014,4.8,2014,DPAP/Ministère du tourisme et des Loisirs (MINTOUR),Tourism GDP as % of total GDP has been calculated according the System of National Accounts (SNA). Estimated value,C,PERCENT,G,ST_GDP_ZS,
